graph name;iterations;time[ms];crossing_res;n;m;ang.res;aspect. Ratio;#crossing;
graph_1504.txt;0;0;4.1625;70;105;1.1776192162786434;3.1663243289495093;156;
graph_1504.txt;100;164;15.6334;70;105;13.334083300789882;2.3557339940944093;204;
graph_1504.txt;200;344;15.6334;70;105;13.334083300789882;2.0603827559972863;221;
graph_1504.txt;300;530;18.8132;70;105;13.334083300789882;2.4339064738512017;238;
graph_1504.txt;400;717;18.8132;70;105;13.334083300789882;2.321453371277398;256;
graph_1504.txt;500;885;22.6326;70;105;13.334083300789882;2.375402296087525;260;
graph_1504.txt;600;1057;22.6326;70;105;13.334083300789882;2.4673095346212452;261;
graph_1504.txt;700;1226;22.6326;70;105;13.334083300789882;2.4041536447531593;249;
graph_1504.txt;100000;9223372036854775807;22.6326;70;105;13.334083300789882;2.4041536447531593;249;
graph_1690.txt;0;0;14.5723;70;105;10.561010691196332;3.374109569147894;166;
graph_1690.txt;100;176;18.9828;70;105;10.561010691196332;2.392519624256696;215;
graph_1690.txt;200;350;18.9828;70;105;10.561010691196332;2.066100404819979;238;
graph_1690.txt;300;522;18.9828;70;105;10.561010691196332;2.0732522207919075;251;
graph_1690.txt;100000;9223372036854775807;18.9828;70;105;10.561010691196332;2.0732522207919075;251;
graph_2025.txt;0;0;14.3879;78;117;1.9223351324940863;4.071639637402852;48;
graph_2025.txt;100;162;31.5153;78;117;6.893993493739655;2.025126191695642;56;
graph_2025.txt;200;310;31.5153;78;117;11.37174467389037;2.2903348285283625;69;
graph_2025.txt;300;461;31.5153;78;117;11.37174467389037;1.9352255207652223;73;
graph_2025.txt;100000;9223372036854775807;31.5153;78;117;11.37174467389037;1.9352255207652223;73;
graph_2180.txt;0;0;2.2666;70;105;2.3015208522836317;2.9118549212776395;163;
graph_2180.txt;100;176;21.0282;70;105;9.589625813612695;2.5936865507278077;201;
graph_2180.txt;200;341;21.0282;70;105;9.589625813612695;2.3911562007987333;220;
graph_2180.txt;300;501;21.0282;70;105;9.589625813612695;2.3327196310836107;216;
graph_2180.txt;100000;9223372036854775807;21.0282;70;105;9.589625813612695;2.3327196310836107;216;
