graph name;iterations;time[ms];crossing_res;n;m;ang.res;aspect. Ratio;#crossing;
graph_1016.txt;0;0;57.5574;18;27;25.339724731634043;2.7100424160716043;8;
graph_1016.txt;100;31;69.3219;18;27;25.339724731634043;1.8569602845301951;8;
graph_1016.txt;200;75;69.3219;18;27;25.339724731634043;1.6612742837627965;8;
graph_1016.txt;300;118;69.3219;18;27;25.339724731634043;1.5737913352696393;8;
graph_1016.txt;100000;9223372036854775807;69.3219;18;27;25.339724731634043;1.5737913352696393;8;
graph_1018.txt;0;0;76.2621;16;24;4.094188859431024;2.182994255037281;3;
graph_1018.txt;100;25;76.2621;16;24;14.0663728871577;2.4424762501733546;3;
graph_1018.txt;200;50;76.2621;16;24;17.673220714675203;1.7866684072310681;3;
graph_1018.txt;100000;9223372036854775807;76.2621;16;24;17.673220714675203;1.7866684072310681;3;
graph_1096.txt;0;0;18.5648;18;27;18.428122207975992;1.634831083834863;19;
graph_1096.txt;100;21;36.0671;18;27;18.428122207975992;1.525171481532797;20;
graph_1096.txt;200;44;36.7604;18;27;19.362921132823747;1.4841753745590232;20;
graph_1096.txt;300;72;36.7604;18;27;19.413568584747654;1.4606988277222857;20;
graph_1096.txt;400;95;36.7604;18;27;19.413568584747654;1.4407332440225984;20;
graph_1096.txt;100000;9223372036854775807;36.7604;18;27;19.413568584747654;1.4407332440225984;20;
graph_1111.txt;0;0;26.6827;18;27;5.878568555979261;1.8295081786499137;7;
graph_1111.txt;100;20;46.0148;18;27;9.759890750478215;2.1098271434727573;7;
graph_1111.txt;200;36;46.0148;18;27;9.759890750478215;1.8824680311483912;6;
graph_1111.txt;300;52;46.0148;18;27;9.759890750478215;1.7101912354484186;6;
graph_1111.txt;100000;9223372036854775807;46.0148;18;27;9.759890750478215;1.7101912354484186;6;
graph_114.txt;0;0;39.3467;18;27;10.997145519762109;1.844376354741904;11;
graph_114.txt;100;19;54.4849;18;27;21.960216588620575;2.172127882172426;11;
graph_114.txt;200;36;57.5226;18;27;26.095986488167707;1.9701041713661178;10;
graph_114.txt;300;53;57.5226;18;27;28.318552025455414;1.8557368551143316;10;
graph_114.txt;400;70;57.5226;18;27;28.318552025455414;1.753549491417175;10;
graph_114.txt;100000;9223372036854775807;57.5226;18;27;28.318552025455414;1.753549491417175;10;
graph_1270.txt;0;0;21.1702;12;18;32.605049906482385;1.5463738840749712;6;
graph_1270.txt;100;10;69.4628;12;18;38.077239798674626;1.5642362592172856;6;
graph_1270.txt;200;21;69.4628;12;18;39.1478201344226;1.538398148357969;6;
graph_1270.txt;300;32;69.4628;12;18;40.05118840277506;1.4947798012077376;6;
graph_1270.txt;100000;9223372036854775807;69.4628;12;18;40.05118840277506;1.4947798012077376;6;
